0003306000;0002201000;0003317000;0001912000;0001823000;0002010000;0002766000;0001993000;0001952000;0001877000;0002359000;0002296000;0002279000;0002000000;0001995000;0001834000;0002148000;0001957000;0002204000;0003465000;0002324000;0001875000;0002110000;0002936000;0002202000;0006906000;0002838000;0002170000;0001913000;0002187000;0003242000;0003825000;0003610000;0002476000;0002037000;0001926000;0002592000;0002428000;0002929000;0003158000;0003486000;0002991000;0002402000;0003273000;0002495000;0002788000;0002638000;0003602000;0002521000;0002453000;0002073000;0002120000;0003468000;0002142000;0004696000;0003995000;0002168000;0001949000;0002308000;0002444000;0002164000;0002114000;0002370000;0002164000;0002060000;0002753000;0002640000;0002525000;0002002000;0002005000;0001934000;0003542000;0002137000;0002289000;0001992000;0002916000;0002040000;0002457000;0001846000;0002171000;0002349000;0002002000;0002428000;0004797000;0002108000;0002367000;0005698000;0002416000;0036683000;0003243000;0002855000;0001874000;0002959000;0002265000;0002106000;0002589000;0002321000;0002308000;0002545000;0001901000
0002429000;0002479000;0002609000;0002417000;0002284000;0002637000;0002644000;0002057000;0002141000;0002269000;0002200000;0002505000;0008628000;0002529000;0002659000;0002594000;0002347000;0002075000;0002424000;0002556000;0002108000;0003415000;0006895000;0002604000;0002463000;0005240000;0003604000;0004241000;0002427000;0002249000;0002486000;0002609000;0002507000;0002614000;0002252000;0002190000;0002084000;0002999000;0002294000;0002610000;0002012000;0002720000;0007398000;0002804000;0004095000;0002336000;0002937000;0002808000;0002190000;0002357000;0002667000;0002967000;0007006000;0002465000;0002583000;0002649000;0002764000;0003008000;0002347000;0003253000;0002648000;0002172000;0002355000;0002371000;0002636000;0002371000;0002767000;0002205000;0002625000;0002151000;0002725000;0002979000;0002643000;0007266000;0002852000;0004764000;0002519000;0002725000;0002258000;0002532000;0015286000;0003005000;0004031000;0004486000;0002601000;0002387000;0002374000;0002291000;0002357000;0004888000;0002574000;0002565000;0002601000;0002993000;0002306000;0003650000;0003068000;0002303000;0002181000;0002051000
0003458000;0002563000;0002724000;0002405000;0002177000;0003018000;0002715000;0002700000;0003390000;0002434000;0002568000;0002609000;0030114000;0002514000;0002382000;0002336000;0002276000;0005175000;0002251000;0003842000;0003230000;0002778000;0003129000;0002306000;0002585000;0003301000;0003226000;0004964000;0003094000;0004606000;0002662000;0002314000;0004190000;0004932000;0002426000;0003574000;0002859000;0002469000;0002998000;0003251000;0003910000;0002985000;0002479000;0007298000;0003899000;0002874000;0002355000;0002732000;0003671000;0003019000;0002751000;0003091000;0003045000;0002969000;0004010000;0004777000;0002442000;0003837000;0002672000;0002396000;0003093000;0002617000;0003647000;0003140000;0003871000;0003491000;0002542000;0002182000;0002560000;0002415000;0002481000;0003028000;0002904000;0003866000;0003696000;0003144000;0004029000;0002659000;0002551000;0003317000;0004537000;0003207000;0003309000;0003273000;0003927000;0004652000;0004049000;0002896000;0004067000;0006130000;0003465000;0006177000;0003108000;0002759000;0002690000;0003329000;0002755000;0003328000;0002938000;0002575000
0002753000;0002804000;0002793000;0003286000;0003280000;0003207000;0002748000;0002313000;0004838000;0003044000;0002543000;0003622000;0030107000;0003306000;0002686000;0002470000;0002823000;0007037000;0002602000;0002771000;0003474000;0002617000;0002694000;0003355000;0002974000;0002627000;0003006000;0002815000;0002534000;0002769000;0004068000;0002928000;0003482000;0002907000;0002763000;0002326000;1005059000;0007128000;0003823000;0002781000;0003132000;0004140000;0003459000;0006666000;0004213000;0003186000;0004426000;0003411000;0003047000;0003455000;0002856000;0002790000;0003741000;0002299000;0004310000;0003057000;0002885000;0003885000;0002667000;0002746000;0002355000;0002976000;0002404000;0003150000;0002599000;0003119000;0002734000;0002643000;0006580000;0002626000;0003778000;0011001000;0004076000;0003200000;0003657000;0007650000;0002817000;0004181000;0007689000;0003173000;0002792000;0002726000;0002645000;0003849000;0008244000;0005455000;0004147000;0004978000;0002639000;0002703000;0003759000;0003090000;0004680000;0002797000;0002541000;0002693000;0003163000;0002510000;0002752000;0002832000
0003666000;0003277000;0004027000;0002361000;0003818000;0005190000;0003579000;0003776000;0002177000;0004923000;0003092000;0003454000;0050106000;0003282000;0004223000;0003698000;0008052000;0003140000;0002672000;0003315000;0003638000;0002768000;0002591000;0002579000;0003543000;0003712000;0004584000;0004624000;0002973000;0006537000;0002713000;0003047000;0004417000;0005587000;0005549000;0003726000;0006900000;0003840000;0004548000;0003265000;0003075000;0003226000;0003831000;0004770000;0004608000;0002838000;0003831000;0003912000;0004665000;0004595000;0003911000;0003369000;0005131000;0003439000;0004329000;0005272000;0003670000;0004328000;0003187000;0011658000;0003930000;0002562000;0003354000;0003432000;0003080000;0003442000;0006385000;0009719000;0005063000;0004608000;0002991000;0003934000;0005591000;0003191000;0004222000;0004460000;0004303000;0002949000;0004164000;0003125000;0003965000;0004566000;0003107000;0003046000;0003024000;0006786000;0005164000;0003805000;0004938000;0003573000;1004551000;0005413000;0004579000;0002541000;0003426000;0003121000;0002722000;0005423000;0004672000;0004677000
0006102000;0003294000;0002753000;0003746000;0003327000;0003309000;0003991000;0004602000;0002846000;0004559000;0003132000;0004664000;0033817000;0003586000;0002932000;0004335000;0002871000;0004106000;0003280000;0002567000;0002912000;0004674000;0003312000;0002537000;0002828000;0003296000;0004206000;0002757000;0003925000;0004239000;0006045000;0003101000;0004139000;0005107000;0003842000;0004057000;0004245000;0003823000;0002644000;0003189000;0003746000;0002994000;0003375000;0003144000;0007681000;0003238000;0004535000;0010446000;0005057000;0003154000;0002778000;0003234000;0003022000;0004075000;0004736000;0006629000;0004118000;0004746000;0003116000;0014957000;0003872000;0005193000;0002839000;0003849000;0003195000;0003330000;0002863000;0002878000;0003153000;0003144000;0003242000;0003774000;0004252000;0003751000;0005607000;0004871000;0003948000;0005010000;0007847000;0003905000;0004448000;0004559000;0002702000;0002814000;0004067000;0004986000;0007616000;0004163000;0008126000;0005630000;0006983000;0003055000;0003988000;0003762000;0004112000;0003892000;0003668000;0003178000;0003153000;0006000000
0002608000;0003919000;0004041000;0003266000;0003515000;0003495000;0003141000;0003724000;0004641000;0003669000;0003665000;0003994000;0003716000;0005060000;0003993000;0004881000;0004221000;0006250000;0006587000;0004234000;0003979000;0004019000;0003417000;0002543000;0005115000;0016130000;0003564000;0004262000;0003879000;0004204000;0005718000;0005694000;0004172000;0003843000;0003631000;0003578000;0004862000;0004116000;0003158000;0003097000;0005489000;0003962000;0004118000;0004841000;0007266000;0002482000;0004679000;0003907000;0003506000;0002949000;0004202000;0003773000;0003163000;0003890000;0004552000;0004851000;0003255000;0007004000;0004048000;0004948000;0006101000;0004403000;0003120000;0004166000;0005675000;0004979000;0002811000;0007542000;0006319000;0003371000;0003689000;0005316000;0002797000;0004363000;0004960000;0005942000;0002879000;0002860000;0004569000;0003275000;0004632000;0004188000;0003553000;0003087000;0004955000;0004455000;0005151000;0004281000;0004147000;0004245000;0004994000;0003808000;0003815000;0003807000;0004457000;0004011000;0004468000;0005392000;0003805000;0005679000
0008486000;0004147000;0004695000;0004159000;0004680000;0004551000;0003516000;0005408000;0003157000;0003882000;0004853000;0003553000;0003274000;0004975000;0003414000;0004710000;0003599000;0004866000;0003447000;0007595000;0050049000;0004682000;0005523000;0002564000;0007865000;0004335000;0005227000;0005104000;0003519000;0003870000;0004764000;0003595000;0006121000;0003299000;0005997000;0004216000;0004821000;0003794000;0005135000;0004097000;0003649000;0007680000;0016257000;0002902000;0004797000;0003920000;0005663000;0004605000;0003940000;0003143000;0004371000;0003041000;0004014000;0007925000;0006539000;0004760000;0006179000;0003072000;0003279000;0011694000;0004149000;0005973000;0005189000;0003909000;0003305000;0004686000;0003845000;0003321000;0003405000;0005176000;0008366000;0005190000;0002873000;0003453000;0005736000;0005570000;0003571000;0003005000;0008422000;0004864000;0006290000;0004290000;0003135000;0004763000;0004685000;0010028000;0005428000;0005012000;0004230000;0002674000;0004243000;0003656000;0005102000;0005245000;0003676000;0003685000;0003702000;0003676000;0003540000;0005972000
0006912000;0005115000;0004964000;0005341000;0004062000;0005131000;0005108000;0005975000;0005292000;0003094000;0004484000;0005193000;0005035000;0005864000;0006646000;0005929000;0007324000;0005253000;0006001000;0006109000;0004981000;0005554000;0003574000;0005270000;0003964000;0006078000;0006558000;0004968000;0004590000;0004593000;0003887000;0006254000;0005187000;0005133000;0004429000;0005108000;0006326000;0006598000;0004220000;0007006000;0007789000;0005655000;0006268000;0004429000;0006304000;0002783000;0005375000;0004895000;0005262000;0003816000;0005666000;0007086000;0002920000;0006515000;0005778000;0004836000;0010316000;0005917000;0003509000;0005818000;0004355000;0006049000;0003539000;0007995000;0005284000;0006414000;0009854000;0007562000;0005543000;0005849000;0005415000;0005855000;1005087000;0006152000;0004395000;0003384000;0003818000;0003181000;0013502000;0004262000;0007227000;0004011000;0004665000;0006000000;0009179000;0007277000;0007489000;0003837000;0005039000;0002788000;0006215000;0006211000;0005747000;0003925000;0006511000;0007786000;0005816000;0005327000;0005121000;0008652000
0012969000;0005184000;0005924000;0005209000;0007092000;0005797000;0006783000;0006620000;0005617000;0005279000;0005356000;0005341000;0006044000;0006098000;0005370000;0007318000;0007287000;0005577000;0006953000;0006663000;0006444000;0005486000;0007207000;0005177000;0007599000;0007070000;0006596000;0005421000;0005883000;0007629000;0006776000;0009108000;0008588000;0006412000;0005538000;0005451000;0005448000;0006068000;0006030000;0006750000;0005841000;0006277000;0006165000;0006085000;0006476000;0005891000;0006612000;0006568000;0007312000;0005609000;0008462000;0005981000;0006337000;0006346000;0006479000;0007013000;0008398000;0007329000;0006161000;0006956000;0005590000;0006561000;0006431000;0006344000;0005243000;0006143000;0006713000;0008574000;0007118000;0006133000;0005570000;0006381000;0006204000;0007068000;0007708000;0005446000;0006783000;0005827000;0012369000;0007164000;0007205000;0005941000;0005803000;0005950000;0007444000;0008255000;0006608000;0009229000;0006420000;0008376000;0006273000;0006909000;0007945000;0005413000;0005882000;0007120000;0005742000;0007704000;0005921000;0005874000
